Tricolored Brushfinch,Atlapetes tricolor
Tricolored Grebe,Tachybaptus tricolor
Tricolored Heron,Egretta tricolor
Tricolored Munia,Lonchura malacca
Tricolored Parrotfinch,Erythrura tricolor
Trilling Cisticola,Cisticola woosnami
Trilling Gnatwren,Ramphocaenus melanurus
Trilling Shrike-babbler,Pteruthius aenobarbus
Trilling Tailorbird,Orthotomus chloronotus
Trilling Tapaculo,Scytalopus parvirostris
Trindade Petrel,Pterodroma arminjoniana
Trinidad Euphonia,Euphonia trinitatis
Trinidad Motmot,Momotus bahamensis
Trinidad Piping Guan,Pipile pipile
Tristan Albatross,Diomedea dabbenena
Tristan Moorhen,Gallinula nesiotis
Tristan Thrush,Turdus eremita
Tristram's Bunting,Emberiza tristrami
Tristram's Starling,Onychognathus tristramii
Tristram's Storm Petrel,Hydrobates tristrami
Tristram's Warbler,Curruca deserticola
Trocaz Pigeon,Columba trocaz
Tropeiro Seedeater,Sporophila beltoni
Tropical Boubou,Laniarius major
Tropical Gnatcatcher,Polioptila plumbea
Tropical Kingbird,Tyrannus melancholicus
Tropical Mockingbird,Mimus gilvus
Tropical Parula,Setophaga pitiayumi
Tropical Royal Flycatcher,Onychorhynchus coronatus
Tropical Screech Owl,Megascops choliba
Tropical Scrubwren,Sericornis beccarii
Tropical Shearwater,Puffinus bailloni
Trumpet Manucode,Phonygammus keraudrenii
Trumpeter Finch,Bucanetes githagineus
Trumpeter Hornbill,Bycanistes bucinator
Trumpeter Swan,Cygnus buccinator
Tsavo Sunbird,Cinnyris tsavoensis
Tschudi's Nightjar,Systellura decussata
Tschudi's Tapaculo,Scytalopus acutirostris
Tsingy Forest Rail,Mentocrex beankaensis
Tuamotu Reed Warbler,Acrocephalus atyphus
Tuamotu Sandpiper,Prosobonia parvirostris
Tucuman Amazon,Amazona tucumana
Tucuman Mountain Finch,Poospiza baeri
Tufted Antshrike,Mackenziaena severa
Tufted Coquette,Lophornis ornatus
Tufted Duck,Aythya fuligula
Tufted Jay,Cyanocorax dickeyi
Tufted Puffin,Fratercula cirrhata
Tufted Tit-Spinetail,Leptasthenura platensis
Tufted Tit-Tyrant,Anairetes parulus
Tufted Titmouse,Baeolophus bicolor
Tui Parakeet,Brotogeris sanctithomae
Tui,Prosthemadera novaeseelandiae
Tukangbesi Sunbird,Cinnyris infrenatus
Tullberg's Woodpecker,Campethera tullbergi
Tumbes Hummingbird,Thaumasius baeri
Tumbes Pewee,Contopus punensis
Tumbes Sparrow,Rhynchospiza stolzmanni
Tumbes Swallow,Tachycineta stolzmanni
Tumbes Tyrant,Tumbezia salvini
Tumbesian Tyrannulet,Nesotriccus tumbezanus
Tundra Bean Goose,Anser serrirostris
Tundra Swan,Cygnus columbianus
Turati's Boubou,Laniarius turatii
Turkestan Ground Jay,Podoces panderi
Turkestan Short-toed Lark,Alaudala heinei
Turkey Vulture,Cathartes aura
Turner's Eremomela,Eremomela turneri
Turquoise Cotinga,Cotinga ridgwayi
Turquoise Dacnis,Dacnis hartlaubi
Turquoise Flycatcher,Eumyias panayensis
Turquoise Jay,Cyanolyca turcosa
Turquoise Parrot,Neophema pulchella
Turquoise Tanager,Tangara mexicana
Turquoise-browed Motmot,Eumomota superciliosa
Turquoise-crowned Hummingbird,Cynanthus doubledayi
Turquoise-fronted Amazon,Amazona aestiva
Turquoise-throated Barbet,Psilopogon chersonesus
Turquoise-throated Puffleg,Eriocnemis godini
Turquoise-winged Parrotlet,Forpus spengeli
Tuxtla Quail-Dove,Zentrygon carrikeri
Twelve-wired Bird-of-paradise,Seleucidis melanoleucus
Twite,Linaria flavirostris
Two-banded Plover,Anarhynchus falklandicus
Two-banded Puffbird,Hypnelus bicinctus
Two-banded Warbler,Myiothlypis bivittata
Two-barred Crossbill,Loxia leucoptera
Two-barred Warbler,Phylloscopus plumbeitarsus
Tylas Vanga,Tylas eduardi
TYPICAL BIRDS,NEOAVES
Tyrannine Woodcreeper,Dendrocincla tyrannina
Tyrian Metaltail,Metallura tyrianthina
Tytler's Leaf Warbler,Phylloscopus tytleri
Ua Pou Monarch,Pomarea mira
Udzungwa Forest Partridge,Xenoperdix udzungwensis
Uganda Woodland Warbler,Phylloscopus budongoensis
Ula-ai-hawane,Ciridops anna
Ultramarine Flycatcher,Ficedula superciliaris
Ultramarine Grosbeak,Cyanoloxia brissonii
Ultramarine Kingfisher,Todiramphus leucopygius
Ultramarine Lorikeet,Vini ultramarina
Uluguru Bushshrike,Malaconotus alius
Uluguru Greenbul,Arizelocichla neumanni
Uluguru Violet-backed Sunbird,Anthreptes neglectus
Unadorned Flycatcher,Myiophobus inornatus
Undulated Antpitta,Grallaria squamigera
Undulated Antshrike,Frederickena unduliger
Undulated Tinamou,Crypturellus undulatus
Unicolored Antwren,Myrmotherula unicolor
Unicolored Blackbird,Agelasticus cyanopus
Unicolored Jay,Aphelocoma unicolor
Unicolored Tapaculo,Scytalopus unicolor
Unicolored Thrush,Turdus haplochrous
Uniform Antshrike,Thamnophilus unicolor
Uniform Crake,Amaurolimnas concolor
Uniform Finch,Haplospiza unicolor
Uniform Swiftlet,Aerodramus vanikorensis
Uniform Treehunter,Thripadectes ignobilis
Uniform Woodcreeper,Hylexetastes uniformis
Unspotted Saw-whet Owl,Aegolius ridgwayi
Unstreaked Tit-Tyrant,Uromyias agraphia
Upcher's Warbler,Hippolais languida
Upland Antshrike,Thamnophilus aroyae
Upland Buzzard,Buteo hemilasius
Upland Goose,Chloephaga picta
Upland Pipit,Anthus sylvanus
Upland Sandpiper,Bartramia longicauda
Ural Owl,Strix uralensis
Urich's Tyrannulet,Phyllomyias urichi
Urrao Antpitta,Grallaria urraoensis
Ursula's Sunbird,Cinnyris ursulae
Urubamba Antpitta,Grallaria occabambae
Usambara Akalat,Sheppardia montana
Usambara Double-collared Sunbird,Cinnyris usambaricus
Usambara Hyliota,Hyliota usambara
Usambara Thrush,Turdus roehli
Usambara Weaver,Ploceus nicolli
Usambiro Barbet,Trachyphonus usambiro
Ussher's Flycatcher,Bradornis ussheri
Utcubamba Tapaculo,Scytalopus intermedius
Vampire Ground Finch,Geospiza septentrionalis
Van Dam's Vanga,Xenopirostris damii
Van Hasselt's Sunbird,Leptocoma brasiliana
Vanikoro Flycatcher,Myiagra vanikorensis
Vanikoro Monarch,Mayrornis schistaceus
Vanikoro White-eye,Zosterops gibbsi
Vanuatu Imperial Pigeon,Ducula bakeri
Vanuatu Kingfisher,Todiramphus farquhari
Vanuatu Megapode,Megapodius layardi
Vanuatu Petrel,Pterodroma occulta
Vanuatu Streaked Fantail,Rhipidura spilodera
Vanuatu White-eye,Zosterops flavifrons
Variable Antshrike,Thamnophilus caerulescens
Variable Goshawk,Accipiter hiogaster
Variable Hawk,Geranoaetus polyosoma
Variable Limestone Babbler,Gypsophila crispifrons
Variable Oriole,Icterus pyrrhopterus
Variable Oystercatcher,Haematopus unicolor
Variable Seedeater,Sporophila corvina
Variable Shrikethrush,Colluricincla fortis
Variable Sunbird,Cinnyris venustus
Variable Wheatear,Oenanthe picata
Varied Bunting,Passerina versicolor
Varied Honeyeater,Gavicalis versicolor
Varied Lorikeet,Psitteuteles versicolor
Varied Sittella,Daphoenositta chrysoptera
Varied Solitaire,Myadestes coloratus
Varied Thrush,Ixoreus naevius
Varied Tit,Sittiparus varius
Varied Triller,Lalage leucomela
Variegated Antpitta,Grallaria varia
Variegated Bristle Tyrant,Pogonotriccus poecilotis
Variegated Fairywren,Malurus lamberti
Variegated Flycatcher,Empidonomus varius
Variegated Laughingthrush,Trochalopteron variegatum
Variegated Tinamou,Crypturellus variegatus
Varzea Piculet,Picumnus varzeae
Varzea Schiffornis,Schiffornis major
Varzea Thrush,Turdus sanchezorum
Vaux's Swift,Chaetura vauxi
Veery,Catharus fuscescens
Vega Gull,Larus vegae
Vegetarian Finch,Platyspiza crassirostris
Velasquez's Woodpecker,Melanerpes santacruzi
Vella Lavella White-eye,Zosterops vellalavella
Velvet Asity,Philepitta castanea
Velvet Flycatcher,Myiagra eichhorni
Velvet Scoter,Melanitta fusca
Velvet-browed Brilliant,Heliodoxa xanthogonys
Velvet-fronted Euphonia,Euphonia concinna
Velvet-fronted Grackle,Lampropsar tanagrinus
Velvet-fronted Nuthatch,Sitta frontalis
Velvet-mantled Drongo,Dicrurus modestus
Velvet-purple Coronet,Boissonneaua jardini
Velvety Black Tyrant,Knipolegus nigerrimus
Velvety Manakin,Lepidothrix velutina
Venezuelan Bristle Tyrant,Pogonotriccus venezuelanus
Venezuelan Flowerpiercer,Diglossa venezuelensis
Venezuelan Flycatcher,Myiarchus venezuelensis
Venezuelan Parakeet,Pyrrhura emma
Venezuelan Sylph,Aglaiocercus berlepschi
Venezuelan Troupial,Icterus icterus
Venezuelan Tyrannulet,Zimmerius petersi
Venezuelan Wood Quail,Odontophorus columbianus
Ventriloquial Oriole,Oriolus consobrinus
Veracruz Wren,Campylorhynchus rufinucha
Veraguan Mango,Anthracothorax veraguensis
Verdin,Auriparus flaviceps
Verditer Flycatcher,Eumyias thalassinus
Vermiculated Fishing Owl,Scotopelia bouvieri
Vermilion Cardinal,Cardinalis phoeniceus
Vermilion Flycatcher,Pyrocephalus obscurus
Vermilion Tanager,Calochaetes coccineus
Vernal Hanging Parrot,Loriculus vernalis
Verreaux's Coua,Coua verreauxi
Verreaux's Eagle-Owl,Ketupa lactea
Verreaux's Eagle,Aquila verreauxii
Verreaux's Monal-Partridge,Tetraophasis obscurus
Versicolored Barbet,Eubucco versicolor
Versicolored Emerald,Chrysuronia versicolor
Vervain Hummingbird,Mellisuga minima
Vesper Sparrow,Pooecetes gramineus
Victoria Crowned Pigeon,Goura victoria
Victoria's Riflebird,Ptiloris victoriae
Victorin's Warbler,Cryptillas victorini
Vieillot's Barbet,Lybius vieilloti
Vieillot's Black Weaver,Ploceus nigerrimus
Vietnamese Crested Argus,Rheinardia ocellata
Vietnamese Cutia,Cutia legalleni
Vietnamese Greenfinch,Chloris monguilloti
Vigors's Sunbird,Aethopyga vigorsii
Vilcabamba Brushfinch,Atlapetes terborghi
Vilcabamba Spinetail,Cranioleuca weskei
Vilcabamba Tapaculo,Scytalopus urubambae
Vilcabamba Thistletail,Asthenes vilcabambae
Village Indigobird,Vidua chalybeata
Village Weaver,Ploceus cucullatus
Vinaceous Dove,Streptopelia vinacea
Vinaceous Rosefinch,Carpodacus vinaceus
Vinaceous-breasted Amazon,Amazona vinacea
Vinous-breasted Myna,Acridotheres leucocephalus
Vinous-breasted Sparrowhawk,Accipiter rhodogaster
Vinous-throated Parrotbill,Suthora webbiana
Violaceous Coucal,Centropus violaceus
Violaceous Euphonia,Euphonia violacea
Violaceous Jay,Cyanocorax violaceus
Violaceous Quail-Dove,Geotrygon violacea
Violet Crow,Corvus violaceus
Violet Cuckoo,Chrysococcyx xanthorhynchus
Violet Sabrewing,Campylopterus hemileucurus
Violet Turaco,Tauraco violaceus
Violet Wood Hoopoe,Phoeniculus damarensis
Violet-backed Hyliota,Hyliota violacea
Violet-backed Starling,Cinnyricinclus leucogaster
Violet-bellied Hummingbird,Chlorestes julie
Violet-breasted Sunbird,Cinnyris chalcomelas
Violet-capped Hummingbird,Goldmania violiceps
Violet-capped Woodnymph,Thalurania glaucopis
Violet-chested Hummingbird,Sternoclyta cyanopectus
Violet-crowned Hummingbird,Ramosomyia violiceps
Violet-eared Waxbill,Granatina granatina
Violet-fronted Brilliant,Heliodoxa leadbeateri
Violet-green Swallow,Tachycineta thalassina
Violet-headed Hummingbird,Klais guimeti
Violet-hooded Starling,Aplonis circumscripta
Violet-necked Lory,Eos squamata
Violet-tailed Sunbird,Anthreptes aurantius
Violet-tailed Sylph,Aglaiocercus coelestis
Violet-throated Metaltail,Metallura baroni
Violet-throated Starfrontlet,Coeligena violifer
Virginia Rail,Rallus limicola
Virginia's Warbler,Leiothlypis virginiae
Viridian Dacnis,Dacnis viguieri
Viridian Metaltail,Metallura williami
Visayan Babbler,Sterrhoptilus nigrocapitatus
Visayan Blue Fantail,Rhipidura samarensis
Visayan Broadbill,Sarcophanops samarensis
Visayan Bulbul,Hypsipetes guimarasensis
Visayan Fantail,Rhipidura albiventris
Visayan Hornbill,Penelopides panini
Visayan Miniature Babbler,Micromacronus leytensis
Visayan Pygmy Babbler,Dasycrotapha pygmaea
Visayan Rhabdornis,Rhabdornis rabori
Visayan Shama,Copsychus superciliaris
Vitelline Masked Weaver,Ploceus vitellinus
Vitelline Warbler,Setophaga vitellina
Vogelkop Bowerbird,Amblyornis inornata
Vogelkop Melidectes,Melidectes leucostephes
Vogelkop Owlet-nightjar,Aegotheles affinis
Vogelkop Scrubwren,Aethomyias rufescens
Vogelkop Whistler,Pachycephala meyeri
Volcano Hummingbird,Selasphorus flammula
Volcano Junco,Junco vulcani
Volcano Swiftlet,Aerodramus vulcanorum
Von der Decken's Hornbill,Tockus deckeni
Von Schrenck's Bittern,Ixobrychus eurhythmus
Vulturine Guineafowl,Acryllium vulturinum
Vulturine Parrot,Pyrilia vulturina
Wagler's Toucanet,Aulacorhynchus wagleri
Wahlberg's Eagle,Hieraaetus wahlbergi
Wahnes's Parotia,Parotia wahnesi
Waigeo Brushturkey,Aepypodius bruijnii
Waigeo Shrikethrush,Colluricincla affinis
Wailing Cisticola,Cisticola lais
Wakatobi White-eye,Zosterops flavissimus
Wake Island Rail,Hypotaenidia wakensis
Wakolo Myzomela,Myzomela wakoloensis
Walden's Hornbill,Rhabdotorrhinus waldeni
Wallace's Fairywren,Sipodotus wallacii
Wallace's Fruit Dove,Ptilinopus wallacii
Wallace's Hanging Parrot,Loriculus flosculus
Wallace's Hawk-Eagle,Nisaetus nanus
Wallace's Owlet-nightjar,Aegotheles wallacii
Wallace's Scops Owl,Otus silvicola
Wallacean Cuckooshrike,Coracina personata
Wallacean Drongo,Dicrurus densus
Wallacean Whistler,Pachycephala arctitorquis
Wallcreeper,Tichodroma muraria
Waller's Starling,Onychognathus walleri
Wandering Tattler,Tringa incana
Wandering Whistling Duck,Dendrocygna arcuata
Wangi-wangi White-eye,Zosterops paruhbesar
Warbling Doradito,Pseudocolopteryx flaviventris
Warbling Vireo,Vireo gilvus
Warbling White-eye,Zosterops japonicus
Ward's Flycatcher,Pseudobias wardi
Ward's Trogon,Harpactes wardi
Warsangli Linnet,Linaria johannis
Water Pipit,Anthus spinoletta
Water Rail,Rallus aquaticus
Water Thick-knee,Burhinus vermiculatus
Watercock,Gallicrex cinerea
WATERFOWL & LANDFOWL,GALLOANSERES
Watkins's Antpitta,Grallaria watkinsi
Wattled Broadbill,Sarcophanops steerii
Wattled Brushturkey,Aepypodius arfakianus
Wattled Crane,Grus carunculata
Wattled Curassow,Crax globulosa
Wattled Guan,Aburria aburri
Wattled Ibis,Bostrychia carunculata
Wattled Jacana,Jacana jacana
Wattled Ploughbill,Eulacestoma nigropectus
Wattled Smoky Honeyeater,Melipotes carolae
Wattled Starling,Creatophora cinerea
Waved Albatross,Phoebastria irrorata
Waved Woodpecker,Celeus undatus
Wayanad Laughingthrush,Pterorhinus delesserti
Wedge-billed Woodcreeper,Glyphorynchus spirurus
Wedge-rumped Storm Petrel,Hydrobates tethys
Wedge-tailed Eagle,Aquila audax
Wedge-tailed Grass Finch,Emberizoides herbicola
Wedge-tailed Green Pigeon,Treron sphenurus
Wedge-tailed Hillstar,Oreotrochilus adela
Wedge-tailed Jery,Hartertula flavoviridis
Wedge-tailed Sabrewing,Pampa pampa
Wedge-tailed Shearwater,Ardenna pacifica
Weebill,Smicrornis brevirostris
Weka,Gallirallus australis
Welcome Swallow,Hirundo neoxena
West African Batis,Batis occulta
West African Crested Tern,Thalasseus albididorsalis
West African Pied Hornbill,Lophoceros semifasciatus
West African Seedeater,Crithagra canicapilla
West African Swallow,Cecropis domicella
West African Wattle-eye,Platysteira hormophora
West Himalayan Bush Warbler,Locustella kashmirensis
West Indian Whistling Duck,Dendrocygna arborea
West Indian Woodpecker,Melanerpes superciliaris
West Mexican Chachalaca,Ortalis poliocephala
West Mexican Euphonia,Euphonia godmani
West Papuan Lorikeet,Charmosyna papou
West Peruvian Dove,Zenaida meloda
West Peruvian Screech Owl,Megascops roboratus
West Solomons Owl,Athene jacquinoti
Western Alpine Mannikin,Lonchura montana
Western Banded Snake Eagle,Circaetus cinerascens
Western Barn Owl,Tyto alba
Western Bearded Greenbul,Criniger barbatus
Western Black-eared Wheatear,Oenanthe hispanica
Western Black-headed Batis,Batis erlangeri
Western Bluebill,Spermophaga haematina
Western Bluebird,Sialia mexicana
Western Bonelli's Warbler,Phylloscopus bonelli
Western Bowerbird,Chlamydera guttata
Western Bristlebird,Dasyornis longirostris
Western Bronze-naped Pigeon,Columba iriditorques
Western Capercaillie,Tetrao urogallus
Western Cattle Egret,Bubulcus ibis
Western Chat-Tanager,Calyptophilus tertius
Western Citril,Crithagra frontalis
Western Corella,Cacatua pastinator
Western Crested Berrypecker,Paramythia olivacea
Western Crested Guineafowl,Guttera verreauxi
Western Crowned Pigeon,Goura cristata
Western Crowned Warbler,Phylloscopus occipitalis
Western Dwarf Hornbill,Horizocerus hartlaubi
Western Emerald,Chlorostilbon melanorhynchus
Western Fieldwren,Calamanthus montanellus
Western Fire-eye,Pyriglena maura
Western Flycatcher,Empidonax difficilis
Western Gerygone,Gerygone fusca
Western Grasswren,Amytornis textilis
Western Grebe,Aechmophorus occidentalis
Western Greenbul,Arizelocichla tephrolaema
Western Gull,Larus occidentalis
Western Hemispingus,Sphenopsis ochracea
Western Hooded Pitta,Pitta sordida
Western House Martin,Delichon urbicum
Western Jackdaw,Coloeus monedula
Western Kingbird,Tyrannus verticalis
Western Long-tailed Hornbill,Horizocerus albocristatus
Western Marsh Harrier,Circus aeruginosus
Western Meadowlark,Sturnella neglecta
Western Miombo Sunbird,Cinnyris gertrudis
Western Nicator,Nicator chloris
Western Olivaceous Flatbill,Rhynchocyclus aequinoctialis
Western Olivaceous Warbler,Iduna opaca
Western Oriole,Oriolus brachyrynchus
Western Orphean Warbler,Curruca hortensis
Western Parotia,Parotia sefilata
Western Plantain-eater,Crinifer piscator
Western Quail-thrush,Cinclosoma marginatum
Western Red-billed Hornbill,Tockus kempi
Western Reef Heron,Egretta gularis
Western Rock Nuthatch,Sitta neumayer
Western Rosella,Platycercus icterotis
Western Sandpiper,Calidris mauri
Western Screech Owl,Megascops kennicottii
Western Shriketit,Falcunculus leucogaster
Western Spindalis,Spindalis zena
Western Spinebill,Acanthorhynchus superciliosus
Western Striolated Puffbird,Nystalus obamai
Western Subalpine Warbler,Curruca iberiae
Western Swamphen,Porphyrio porphyrio
Western Tanager,Piranga ludoviciana
Western Thornbill,Acanthiza inornata
Western Tinkerbird,Pogoniulus coryphaea
Western Tragopan,Tragopan melanocephalus
Western Violet-backed Sunbird,Anthreptes longuemarei
Western Wattlebird,Anthochaera lunulata
Western Wattled Cuckooshrike,Lobotos lobatus
Western Whistler,Pachycephala fuliginosa
Western Wood Pewee,Contopus sordidulus
Western Woodhaunter,Automolus virgatus
Western Yellow Robin,Eopsaltria griseogularis
Western Yellow Wagtail,Motacilla flava
Westland Petrel,Procellaria westlandica
Wetar Figbird,Sphecotheres hypoleucus
Wetar Ground Dove,Pampusana hoedtii
Wetar Myzomela,Myzomela kuehni
Wetar Oriole,Oriolus finschi
Wetar Scops Owl,Otus tempestatis
Weyns's Weaver,Ploceus weynsi
Whinchat,Saxicola rubetra
Whiskered Auklet,Aethia pygmaea
Whiskered Flowerpecker,Dicaeum proprium
Whiskered Myiobius,Myiobius barbatus
Whiskered Pitta,Erythropitta kochi
Whiskered Screech Owl,Megascops trichopsis
Whiskered Tern,Chlidonias hybrida
Whiskered Treeswift,Hemiprocne comata
Whiskered Wren,Pheugopedius mystacalis
Whiskered Yuhina,Yuhina flavicollis
Whistler's Warbler,Phylloscopus whistleri
Whistling Cisticola,Cisticola lateralis
Whistling Fruit Dove,Ptilinopus layardi
Whistling Heron,Syrigma sibilatrix
Whistling Kite,Haliastur sphenurus
Whistling Warbler,Catharopeza bishopi
White Bellbird,Procnias albus
White Cockatoo,Cacatua alba
White Eared Pheasant,Crossoptilon crossoptilon
White Hawk,Pseudastur albicollis
White Monjita,Xolmis irupero
White Stork,Ciconia ciconia
White Swamphen,Porphyrio albus
White Tern,Gygis alba
White Wagtail,Motacilla alba
White Woodpecker,Melanerpes candidus
White-backed Black Tit,Melaniparus leuconotus
White-backed Duck,Thalassornis leuconotus
White-backed Mousebird,Colius colius
White-backed Night Heron,Calherodius leuconotus
White-backed Stilt,Himantopus melanurus
White-backed Swallow,Cheramoeca leucosterna
White-backed Thrush,Turdus kessleri
White-backed Vulture,Gyps africanus
White-backed Woodpecker,Dendrocopos leucotos
White-backed Woodswallow,Artamus insignis
White-banded Mockingbird,Mimus triurus
White-banded Swallow,Atticora fasciata
White-banded Tyrannulet,Mecocerculus stictopterus
White-barred Piculet,Picumnus cirratus
White-bearded Antshrike,Biatas nigropectus
White-bearded Flycatcher,Phelpsia inornata
White-bearded Greenbul,Criniger ndussumensis
White-bearded Helmetcrest,Oxypogon lindenii
White-bearded Hermit,Phaethornis hispidus
White-bearded Manakin,Manacus manacus
White-bellied Antbird,Myrmeciza longipes
White-bellied Antpitta,Grallaria hypoleuca
White-bellied Blue Flycatcher,Cyornis pallidipes
White-bellied Blue Robin,Sholicola albiventris
White-bellied Bush Chat,Saxicola gutturalis
White-bellied Bustard,Eupodotis senegalensis
White-bellied Canary,Crithagra dorsostriata
White-bellied Chachalaca,Ortalis leucogastra
White-bellied Cinclodes,Cinclodes palliatus
White-bellied Crested Flycatcher,Elminia albiventris
White-bellied Cuckooshrike,Coracina papuensis
White-bellied Dacnis,Dacnis albiventris
White-bellied Drongo,Dicrurus caerulescens
